FileId,Week,Date,Page,Talk
49,423,4/26/09,0,0
49,424,5/3/09,1,0
49,425,5/10/09,0,0
49,426,5/17/09,0,0
49,427,5/24/09,0,0
49,428,5/31/09,0,0
49,429,6/7/09,0,0
49,430,6/14/09,0,0
49,431,6/21/09,0,0
49,432,6/28/09,0,0
49,433,7/5/09,0,0
49,434,7/12/09,0,0
49,435,7/19/09,0,0
49,436,7/26/09,0,0
49,437,8/2/09,0,0
49,438,8/9/09,0,0
49,439,8/16/09,1,0
49,440,8/23/09,0,0
49,441,8/30/09,0,0
49,442,9/6/09,0,0
49,443,9/13/09,0,0
49,444,9/20/09,0,0
49,445,9/27/09,0,0
49,446,10/4/09,0,0
49,447,10/11/09,0,0
49,448,10/18/09,1,0
49,449,10/25/09,2,0
49,450,11/1/09,0,0
49,451,11/8/09,0,0
49,452,11/15/09,0,0
49,453,11/22/09,1,0
49,454,11/29/09,1,0
49,455,12/6/09,0,0
49,456,12/13/09,0,0
49,457,12/20/09,0,0
49,458,12/27/09,0,0
49,459,1/3/10,1,0
49,460,1/10/10,0,0
49,461,1/17/10,0,0
49,462,1/24/10,0,0
49,463,1/31/10,0,0
49,464,2/7/10,0,0
49,465,2/14/10,0,0
49,466,2/21/10,0,0
49,467,2/28/10,0,0
49,468,3/7/10,0,0
49,469,3/14/10,0,0
49,470,3/21/10,0,0
49,471,3/28/10,1,0
49,472,4/4/10,0,0
49,473,4/11/10,0,0
49,474,4/18/10,0,0
49,475,4/25/10,0,0
49,476,5/2/10,0,0
49,477,5/9/10,0,0
49,478,5/16/10,0,0
49,479,5/23/10,0,0
49,480,5/30/10,0,0
49,481,6/6/10,2,0
49,482,6/13/10,1,0
49,483,6/20/10,0,0
49,484,6/27/10,0,0
49,485,7/4/10,1,0
49,486,7/11/10,0,0
49,487,7/18/10,0,0
49,488,7/25/10,0,0
49,489,8/1/10,0,0
49,490,8/8/10,0,0
49,491,8/15/10,0,0
49,492,8/22/10,0,0
49,493,8/29/10,0,0
49,494,9/5/10,0,0
49,495,9/12/10,1,0
49,496,9/19/10,0,0
49,497,9/26/10,0,0
49,498,10/3/10,0,0
49,499,10/10/10,0,0
49,500,10/17/10,0,0
49,501,10/24/10,0,0
49,502,10/31/10,0,0
49,503,11/7/10,0,0
49,504,11/14/10,0,0
49,505,11/21/10,0,0
49,506,11/28/10,0,0
49,507,12/5/10,0,0
49,508,12/12/10,0,0
49,509,12/19/10,0,0
49,510,12/26/10,0,0
49,511,1/2/11,0,0
49,512,1/9/11,0,0
49,513,1/16/11,0,0
49,514,1/23/11,0,0
49,515,1/30/11,0,0
49,516,2/6/11,0,0
49,517,2/13/11,0,0
49,518,2/20/11,0,0
49,519,2/27/11,0,0
49,520,3/6/11,0,0
49,521,3/13/11,0,0
49,522,3/20/11,2,0
49,523,3/27/11,0,0
49,524,4/3/11,0,3
49,525,4/10/11,0,0
49,526,4/17/11,0,0
49,527,4/24/11,0,0
49,528,5/1/11,0,0
49,529,5/8/11,0,0
49,530,5/15/11,1,0
49,531,5/22/11,0,0
49,532,5/29/11,0,0
49,533,6/5/11,0,0
49,534,6/12/11,0,0
49,535,6/19/11,0,0
49,536,6/26/11,0,0
49,537,7/3/11,0,0
49,538,7/10/11,0,0
49,539,7/17/11,0,0
49,540,7/24/11,0,0
49,541,7/31/11,0,0
49,542,8/7/11,0,0
49,543,8/14/11,0,0
49,544,8/21/11,0,0
49,545,8/28/11,0,0
49,546,9/4/11,0,0
49,547,9/11/11,0,0
49,548,9/18/11,0,0
49,549,9/25/11,0,0
49,550,10/2/11,0,0
49,551,10/9/11,0,0
49,552,10/16/11,0,0
49,553,10/23/11,0,0
49,554,10/30/11,0,0
49,555,11/6/11,0,0
49,556,11/13/11,0,0
49,557,11/20/11,0,0
49,558,11/27/11,0,0
49,559,12/4/11,0,0
49,560,12/11/11,0,0
49,561,12/18/11,0,0
49,562,12/25/11,0,0
49,563,1/1/12,1,0
49,564,1/8/12,0,0
49,565,1/15/12,0,0
49,566,1/22/12,0,0
49,567,1/29/12,0,0
49,568,2/5/12,0,0
49,569,2/12/12,0,0
49,570,2/19/12,0,0
49,571,2/26/12,0,0
49,572,3/4/12,0,0
49,573,3/11/12,0,0
49,574,3/18/12,0,0
49,575,3/25/12,1,0
49,576,4/1/12,0,0
49,577,4/8/12,0,0
49,578,4/15/12,0,2
49,579,4/22/12,0,7
49,580,4/29/12,0,2
49,581,5/6/12,0,0
49,582,5/13/12,0,0
49,583,5/20/12,0,0
49,584,5/27/12,0,0
49,585,6/3/12,0,0
49,586,6/10/12,0,0
49,587,6/17/12,0,0
49,588,6/24/12,1,0
49,589,7/1/12,0,0
49,590,7/8/12,0,0
49,591,7/15/12,0,0
49,592,7/22/12,0,0
49,593,7/29/12,0,0
49,594,8/5/12,1,0
49,595,8/12/12,0,0
49,596,8/19/12,0,0
49,597,8/26/12,0,0
49,598,9/2/12,4,1
49,599,9/9/12,0,0
49,600,9/16/12,0,0
49,601,9/23/12,0,0
49,602,9/30/12,0,0
49,603,10/7/12,0,0
49,604,10/14/12,0,0
49,605,10/21/12,0,0
49,606,10/28/12,0,0
49,607,11/4/12,0,0
49,608,11/11/12,0,0
49,609,11/18/12,0,0
49,610,11/25/12,0,0
49,611,12/2/12,0,0
49,612,12/9/12,0,0
49,613,12/16/12,0,0
49,614,12/23/12,0,0
49,615,12/30/12,1,0
49,616,1/6/13,0,0
49,617,1/13/13,0,0
49,618,1/20/13,0,0
49,619,1/27/13,0,0
49,620,2/3/13,0,0
49,621,2/10/13,0,0
49,622,2/17/13,0,0
49,623,2/24/13,0,0
49,624,3/3/13,0,0
49,625,3/10/13,0,0
49,626,3/17/13,0,0
49,627,3/24/13,1,0
49,628,3/31/13,0,0
49,629,4/7/13,0,0
49,630,4/14/13,0,0
49,631,4/21/13,0,0
49,632,4/28/13,0,0
49,633,5/5/13,0,0
49,634,5/12/13,1,0
49,635,5/19/13,0,0
49,636,5/26/13,0,0
49,637,6/2/13,0,0
49,638,6/9/13,0,0
49,639,6/16/13,0,0
49,640,6/23/13,0,0
49,641,6/30/13,0,0
49,642,7/7/13,0,0
49,643,7/14/13,0,0
49,644,7/21/13,0,0
49,645,7/28/13,0,0
49,646,8/4/13,0,0
49,647,8/11/13,0,0
49,648,8/18/13,0,0
49,649,8/25/13,0,0
49,650,9/1/13,0,0
49,651,9/8/13,0,0
49,652,9/15/13,0,0
49,653,9/22/13,0,0
49,654,9/29/13,0,0
49,655,10/6/13,0,0
49,656,10/13/13,0,0
49,657,10/20/13,0,0
49,658,10/27/13,0,0
49,659,11/3/13,0,0
49,660,11/10/13,19,0
49,661,11/17/13,1,0
49,662,11/24/13,0,0
49,663,12/1/13,0,0
49,664,12/8/13,0,0
49,665,12/15/13,0,0
49,666,12/22/13,0,0
49,667,12/29/13,0,0
49,668,1/5/14,0,0
49,669,1/12/14,0,0
49,670,1/19/14,2,0
49,671,1/26/14,2,0
49,672,2/2/14,0,0
49,673,2/9/14,0,0
49,674,2/16/14,0,0
49,675,2/23/14,0,0
49,676,3/2/14,0,0
49,677,3/9/14,0,0
49,678,3/16/14,0,0
49,679,3/23/14,0,0
49,680,3/30/14,0,0
49,681,4/6/14,0,0
49,682,4/13/14,0,0
49,683,4/20/14,0,0
49,684,4/27/14,0,0
49,685,5/4/14,0,0
49,686,5/11/14,0,0
49,687,5/18/14,0,0
49,688,5/25/14,0,0
49,689,6/1/14,0,0
49,690,6/8/14,1,0
49,691,6/15/14,0,0
49,692,6/22/14,0,0
49,693,6/29/14,2,0
49,694,7/6/14,0,0
49,695,7/13/14,3,0
49,696,7/20/14,0,0
49,697,7/27/14,0,0
49,698,8/3/14,3,0
49,699,8/10/14,0,0
49,700,8/17/14,0,0
49,701,8/24/14,0,0
49,702,8/31/14,0,0
49,703,9/7/14,0,0
49,704,9/14/14,0,0
49,705,9/21/14,6,0
49,706,9/28/14,0,0
49,707,10/5/14,0,0
49,708,10/12/14,0,0
49,709,10/19/14,3,0
49,710,10/26/14,1,0
49,711,11/2/14,0,0
49,712,11/9/14,0,0
49,713,11/16/14,0,0
49,714,11/23/14,6,0
49,715,11/30/14,0,0
49,716,12/7/14,0,0
49,717,12/14/14,0,0
49,718,12/21/14,0,0
49,719,12/28/14,0,0
49,720,1/4/15,0,0
49,721,1/11/15,0,0
49,722,1/18/15,0,0
49,723,1/25/15,0,0
49,724,2/1/15,0,0
49,725,2/8/15,0,0
49,726,2/15/15,1,0
49,727,2/22/15,0,0
49,728,3/1/15,0,0
49,729,3/8/15,0,0
49,730,3/15/15,0,0
49,731,3/22/15,0,0
49,732,3/29/15,0,0
49,733,4/5/15,0,0
49,734,4/12/15,0,0
49,735,4/19/15,0,0
49,736,4/26/15,0,0
49,737,5/3/15,0,0
49,738,5/10/15,0,0
49,739,5/17/15,0,0
49,740,5/24/15,0,0
49,741,5/31/15,1,0
49,742,6/7/15,0,0
49,743,6/14/15,0,0
49,744,6/21/15,0,0
49,745,6/28/15,0,0
49,746,7/5/15,0,0
49,747,7/12/15,0,0
49,748,7/19/15,0,0
49,749,7/26/15,0,0
49,750,8/2/15,0,0
49,751,8/9/15,0,0
49,752,8/16/15,0,0
49,753,8/23/15,0,0
49,754,8/30/15,0,0
49,755,9/6/15,0,0
49,756,9/13/15,0,0
49,757,9/20/15,0,0
49,758,9/27/15,0,0
49,759,10/4/15,0,0
49,760,10/11/15,0,0
49,761,10/18/15,1,0
49,762,10/25/15,0,0
49,763,11/1/15,0,0
49,764,11/8/15,2,0
49,765,11/15/15,0,0
49,766,11/22/15,0,0
49,767,11/29/15,0,0
49,768,12/6/15,0,0
49,769,12/13/15,1,0
49,770,12/20/15,0,0
49,771,12/27/15,0,0
49,772,1/3/16,0,0
49,773,1/10/16,0,0
49,774,1/17/16,0,0
49,775,1/24/16,0,0
49,776,1/31/16,0,0
49,777,2/7/16,0,0
49,778,2/14/16,0,0
49,779,2/21/16,0,0
49,780,2/28/16,0,0
49,781,3/6/16,0,0
49,782,3/13/16,0,0
49,783,3/20/16,0,0
49,784,3/27/16,0,0
49,785,4/3/16,0,0
49,786,4/10/16,0,0
49,787,4/17/16,0,0
49,788,4/24/16,0,0
49,789,5/1/16,0,0
49,790,5/8/16,0,0
49,791,5/15/16,0,0
49,792,5/22/16,0,0
49,793,5/29/16,0,0
49,794,6/5/16,0,0
49,795,6/12/16,0,0
49,796,6/19/16,0,0
49,797,6/26/16,0,0
49,798,7/3/16,2,0
49,799,7/10/16,0,0
49,800,7/17/16,0,0
49,801,7/24/16,0,0
49,802,7/31/16,0,0
49,803,8/7/16,0,0
49,804,8/14/16,0,0
49,805,8/21/16,0,0
49,806,8/28/16,0,0
49,807,9/4/16,0,0
49,808,9/11/16,0,0
49,809,9/18/16,0,0
49,810,9/25/16,0,0
49,811,10/2/16,0,0
50,0,3/18/01,0,0
50,1,3/25/01,0,0
50,2,4/1/01,0,0
50,3,4/8/01,0,0
50,4,4/15/01,0,0
50,5,4/22/01,0,0
50,6,4/29/01,0,0
50,7,5/6/01,0,0
50,8,5/13/01,0,0
50,9,5/20/01,0,0
50,10,5/27/01,0,0
50,11,6/3/01,0,0
50,12,6/10/01,0,0
50,13,6/17/01,0,0
50,14,6/24/01,0,0
50,15,7/1/01,0,0
50,16,7/8/01,0,0
50,17,7/15/01,0,0
50,18,7/22/01,0,0
50,19,7/29/01,0,0
50,20,8/5/01,0,0
50,21,8/12/01,0,0
50,22,8/19/01,0,0
50,23,8/26/01,0,0
50,24,9/2/01,0,0
50,25,9/9/01,0,0
50,26,9/16/01,0,0
50,27,9/23/01,0,0
50,28,9/30/01,0,0
50,29,10/7/01,0,0
50,30,10/14/01,0,0
50,31,10/21/01,0,0
50,32,10/28/01,0,0
50,33,11/4/01,0,0
50,34,11/11/01,0,0
50,35,11/18/01,0,0
50,36,11/25/01,0,0
50,37,12/2/01,0,0
50,38,12/9/01,0,0
50,39,12/16/01,0,0
50,40,12/23/01,0,0
50,41,12/30/01,0,0
50,42,1/6/02,0,0
50,43,1/13/02,0,0
50,44,1/20/02,0,0
50,45,1/27/02,0,0
50,46,2/3/02,0,0
50,47,2/10/02,0,0
50,48,2/17/02,0,0
50,49,2/24/02,0,0
50,50,3/3/02,0,0
50,51,3/10/02,0,0
50,52,3/17/02,0,0
50,53,3/24/02,0,0
50,54,3/31/02,0,0
50,55,4/7/02,0,0
50,56,4/14/02,0,0
50,57,4/21/02,0,0
50,58,4/28/02,0,0
50,59,5/5/02,0,0
50,60,5/12/02,0,0
50,61,5/19/02,0,0
50,62,5/26/02,0,0
50,63,6/2/02,0,0
50,64,6/9/02,0,0
50,65,6/16/02,0,0
50,66,6/23/02,0,0
50,67,6/30/02,0,0
50,68,7/7/02,0,0
50,69,7/14/02,0,0
50,70,7/21/02,0,0
50,71,7/28/02,0,0
50,72,8/4/02,0,0
50,73,8/11/02,0,0
50,74,8/18/02,0,0
50,75,8/25/02,0,0
50,76,9/1/02,0,0
50,77,9/8/02,0,0
50,78,9/15/02,0,0
50,79,9/22/02,0,0
50,80,9/29/02,0,0
50,81,10/6/02,0,0
50,82,10/13/02,0,0
50,83,10/20/02,0,0
50,84,10/27/02,0,0
50,85,11/3/02,0,0
50,86,11/10/02,0,0
50,87,11/17/02,0,0
50,88,11/24/02,0,0
50,89,12/1/02,0,0
50,90,12/8/02,0,0
50,91,12/15/02,0,0
50,92,12/22/02,0,0
50,93,12/29/02,0,0
50,94,1/5/03,0,0
50,95,1/12/03,0,0
50,96,1/19/03,0,0
50,97,1/26/03,0,0
50,98,2/2/03,0,0
50,99,2/9/03,0,0
50,100,2/16/03,0,0
50,101,2/23/03,0,0
50,102,3/2/03,0,0
50,103,3/9/03,0,0
50,104,3/16/03,0,0
50,105,3/23/03,0,0
50,106,3/30/03,0,0
50,107,4/6/03,0,0
50,108,4/13/03,0,0
50,109,4/20/03,0,0
50,110,4/27/03,0,0
50,111,5/4/03,0,0
50,112,5/11/03,0,0
50,113,5/18/03,0,0
50,114,5/25/03,0,0
50,115,6/1/03,0,0
50,116,6/8/03,0,0
50,117,6/15/03,0,0
50,118,6/22/03,0,0
50,119,6/29/03,0,0
50,120,7/6/03,0,0
50,121,7/13/03,0,0
50,122,7/20/03,0,0
50,123,7/27/03,0,0
50,124,8/3/03,0,0
50,125,8/10/03,0,0
50,126,8/17/03,0,0
50,127,8/24/03,0,0
50,128,8/31/03,0,0
50,129,9/7/03,0,0
50,130,9/14/03,0,0
50,131,9/21/03,0,0
50,132,9/28/03,0,0
50,133,10/5/03,0,0
50,134,10/12/03,0,0
50,135,10/19/03,0,0
50,136,10/26/03,0,0
50,137,11/2/03,0,0
50,138,11/9/03,0,0
50,139,11/16/03,0,0
50,140,11/23/03,0,0
50,141,11/30/03,0,0
50,142,12/7/03,0,0
50,143,12/14/03,0,0
50,144,12/21/03,0,0
50,145,12/28/03,0,0
50,146,1/4/04,0,0
50,147,1/11/04,0,0
50,148,1/18/04,0,0
50,149,1/25/04,0,0
50,150,2/1/04,0,0
50,151,2/8/04,0,0
50,152,2/15/04,0,0
50,153,2/22/04,0,0
50,154,2/29/04,0,0
50,155,3/7/04,0,0
50,156,3/14/04,0,0
50,157,3/21/04,0,0
50,158,3/28/04,0,0
50,159,4/4/04,0,0
50,160,4/11/04,0,0
50,161,4/18/04,0,0
50,162,4/25/04,0,0
50,163,5/2/04,0,0
50,164,5/9/04,0,0
50,165,5/16/04,0,0
50,166,5/23/04,0,0
50,167,5/30/04,0,0
50,168,6/6/04,0,0
50,169,6/13/04,0,0
50,170,6/20/04,0,0
50,171,6/27/04,0,0
50,172,7/4/04,0,0
50,173,7/11/04,0,0
50,174,7/18/04,0,0
50,175,7/25/04,0,0
50,176,8/1/04,0,0
50,177,8/8/04,0,0
50,178,8/15/04,0,0
50,179,8/22/04,0,0
50,180,8/29/04,0,0
50,181,9/5/04,0,0
50,182,9/12/04,0,0
50,183,9/19/04,0,0
50,184,9/26/04,0,0
50,185,10/3/04,0,0
50,186,10/10/04,4,0
50,187,10/17/04,1,0
50,188,10/24/04,0,0
50,189,10/31/04,1,0
50,190,11/7/04,3,0
50,191,11/14/04,0,0
50,192,11/21/04,0,0
50,193,11/28/04,11,1
50,194,12/5/04,1,0
50,195,12/12/04,2,0
50,196,12/19/04,0,0
50,197,12/26/04,1,0
50,198,1/2/05,1,0
50,199,1/9/05,1,0
50,200,1/16/05,0,0
50,201,1/23/05,2,0
50,202,1/30/05,1,0
50,203,2/6/05,4,3
50,204,2/13/05,1,0
50,205,2/20/05,1,0
50,206,2/27/05,1,0
50,207,3/6/05,0,0
50,208,3/13/05,2,0
50,209,3/20/05,0,0
50,210,3/27/05,2,0
50,211,4/3/05,0,0
50,212,4/10/05,0,0
50,213,4/17/05,0,0
50,214,4/24/05,1,0
50,215,5/1/05,1,0
50,216,5/8/05,1,0
50,217,5/15/05,2,0
50,218,5/22/05,2,0
50,219,5/29/05,1,0
50,220,6/5/05,0,0
50,221,6/12/05,0,0
50,222,6/19/05,0,0
50,223,6/26/05,0,0
50,224,7/3/05,0,0
50,225,7/10/05,0,0
50,226,7/17/05,2,0
50,227,7/24/05,1,0
50,228,7/31/05,0,0
50,229,8/7/05,0,0
50,230,8/14/05,0,0
50,231,8/21/05,0,0
50,232,8/28/05,1,0
50,233,9/4/05,1,0
50,234,9/11/05,0,0
50,235,9/18/05,0,0
50,236,9/25/05,0,0
50,237,10/2/05,0,0
50,238,10/9/05,0,0
50,239,10/16/05,4,2
50,240,10/23/05,5,0
50,241,10/30/05,0,0
50,242,11/6/05,0,0
50,243,11/13/05,2,0
50,244,11/20/05,1,1
50,245,11/27/05,2,10
50,246,12/4/05,0,0
50,247,12/11/05,4,0
50,248,12/18/05,2,0
50,249,12/25/05,1,0
50,250,1/1/06,0,1
50,251,1/8/06,9,0
50,252,1/15/06,3,0
50,253,1/22/06,10,0
50,254,1/29/06,3,1
50,255,2/5/06,4,0
50,256,2/12/06,2,0
50,257,2/19/06,1,0
50,258,2/26/06,3,1
50,259,3/5/06,2,0
50,260,3/12/06,3,0
50,261,3/19/06,3,0
50,262,3/26/06,3,0
50,263,4/2/06,1,2
50,264,4/9/06,3,0
50,265,4/16/06,6,0
50,266,4/23/06,1,0
50,267,4/30/06,3,0
50,268,5/7/06,2,0
50,269,5/14/06,3,0
50,270,5/21/06,1,0
50,271,5/28/06,4,0
50,272,6/4/06,2,0
50,273,6/11/06,1,1
50,274,6/18/06,0,0
50,275,6/25/06,2,0
50,276,7/2/06,1,0
50,277,7/9/06,1,0
50,278,7/16/06,3,2
50,279,7/23/06,0,0
50,280,7/30/06,0,0
50,281,8/6/06,0,0
50,282,8/13/06,0,0
50,283,8/20/06,3,0
50,284,8/27/06,2,0
50,285,9/3/06,4,0
50,286,9/10/06,5,0
50,287,9/17/06,5,0
50,288,9/24/06,3,0
50,289,10/1/06,1,0
50,290,10/8/06,5,0
50,291,10/15/06,1,1
50,292,10/22/06,3,0
50,293,10/29/06,3,0
50,294,11/5/06,4,2
50,295,11/12/06,2,0
50,296,11/19/06,1,0
50,297,11/26/06,6,0
50,298,12/3/06,8,0
50,299,12/10/06,4,1
50,300,12/17/06,3,8
50,301,12/24/06,3,1
50,302,12/31/06,3,1
50,303,1/7/07,2,0
50,304,1/14/07,5,2
50,305,1/21/07,0,0
50,306,1/28/07,3,0
50,307,2/4/07,3,0
50,308,2/11/07,0,0
50,309,2/18/07,0,0
50,310,2/25/07,5,1
50,311,3/4/07,2,2
50,312,3/11/07,12,5
50,313,3/18/07,6,3
50,314,3/25/07,2,0
50,315,4/1/07,2,0
50,316,4/8/07,3,0
50,317,4/15/07,2,0
50,318,4/22/07,2,0
50,319,4/29/07,7,0
50,320,5/6/07,2,0
50,321,5/13/07,1,2
50,322,5/20/07,6,0
50,323,5/27/07,1,1
50,324,6/3/07,1,0
50,325,6/10/07,3,0
50,326,6/17/07,1,0
50,327,6/24/07,0,0
50,328,7/1/07,0,0
50,329,7/8/07,1,0
50,330,7/15/07,2,0
50,331,7/22/07,1,0
50,332,7/29/07,2,0
50,333,8/5/07,3,0
50,334,8/12/07,1,1
50,335,8/19/07,4,3
50,336,8/26/07,2,2
50,337,9/2/07,0,2
50,338,9/9/07,1,0
50,339,9/16/07,5,1
50,340,9/23/07,4,1
50,341,9/30/07,0,0
50,342,10/7/07,0,0
50,343,10/14/07,0,0
50,344,10/21/07,0,0
50,345,10/28/07,3,0
50,346,11/4/07,1,0
50,347,11/11/07,3,0
50,348,11/18/07,0,0
50,349,11/25/07,1,0
50,350,12/2/07,2,0
50,351,12/9/07,3,0
50,352,12/16/07,3,1
50,353,12/23/07,3,0
50,354,12/30/07,0,0
50,355,1/6/08,1,0
50,356,1/13/08,1,0
50,357,1/20/08,4,0
50,358,1/27/08,1,0
50,359,2/3/08,1,1
50,360,2/10/08,2,0
50,361,2/17/08,10,0
50,362,2/24/08,4,0
50,363,3/2/08,10,0
50,364,3/9/08,10,1
50,365,3/16/08,1,0
50,366,3/23/08,1,0
50,367,3/30/08,0,0
50,368,4/6/08,1,0
50,369,4/13/08,1,0
50,370,4/20/08,5,1
50,371,4/27/08,1,0
50,372,5/4/08,0,0
50,373,5/11/08,0,2
50,374,5/18/08,0,0
50,375,5/25/08,3,0
50,376,6/1/08,3,0
50,377,6/8/08,2,0
50,378,6/15/08,4,0
50,379,6/22/08,2,0
50,380,6/29/08,3,0
50,381,7/6/08,4,5
50,382,7/13/08,5,3
50,383,7/20/08,0,0
50,384,7/27/08,0,4
50,385,8/3/08,1,0
50,386,8/10/08,2,0
50,387,8/17/08,3,0
50,388,8/24/08,0,0
50,389,8/31/08,5,0
50,390,9/7/08,10,6
50,391,9/14/08,1,0
50,392,9/21/08,3,1
50,393,9/28/08,1,0
50,394,10/5/08,3,0
50,395,10/12/08,0,0
50,396,10/19/08,3,0
50,397,10/26/08,0,0
50,398,11/2/08,11,0
50,399,11/9/08,2,0
50,400,11/16/08,1,0
50,401,11/23/08,0,0
50,402,11/30/08,0,0
50,403,12/7/08,3,0
50,404,12/14/08,5,0
50,405,12/21/08,4,0
50,406,12/28/08,1,0
50,407,1/4/09,0,1
50,408,1/11/09,2,0
50,409,1/18/09,2,0
50,410,1/25/09,0,0
50,411,2/1/09,0,0
50,412,2/8/09,5,0
50,413,2/15/09,51,0
50,414,2/22/09,8,0
50,415,3/1/09,9,2
50,416,3/8/09,8,0
50,417,3/15/09,2,0
50,418,3/22/09,7,0
50,419,3/29/09,2,0
50,420,4/5/09,2,0
50,421,4/12/09,6,0
50,422,4/19/09,4,0
50,423,4/26/09,0,0
50,424,5/3/09,3,0
50,425,5/10/09,4,1
50,426,5/17/09,2,0
50,427,5/24/09,2,1
50,428,5/31/09,3,0
50,429,6/7/09,1,0
50,430,6/14/09,23,0
50,431,6/21/09,1,0
50,432,6/28/09,4,1
50,433,7/5/09,1,0
50,434,7/12/09,5,0
50,435,7/19/09,1,1
50,436,7/26/09,0,0
50,437,8/2/09,4,0
50,438,8/9/09,1,0
50,439,8/16/09,5,0
50,440,8/23/09,1,0
50,441,8/30/09,0,0
50,442,9/6/09,1,0
50,443,9/13/09,1,0
50,444,9/20/09,4,0
50,445,9/27/09,4,0
50,446,10/4/09,0,0
50,447,10/11/09,4,0
50,448,10/18/09,1,0
50,449,10/25/09,2,0
50,450,11/1/09,3,0
50,451,11/8/09,7,0
50,452,11/15/09,14,0
50,453,11/22/09,9,0
50,454,11/29/09,0,0
50,455,12/6/09,0,0
50,456,12/13/09,1,0
50,457,12/20/09,2,0
50,458,12/27/09,6,0
50,459,1/3/10,1,1
50,460,1/10/10,2,1
50,461,1/17/10,0,0
50,462,1/24/10,6,0
50,463,1/31/10,0,1
50,464,2/7/10,2,0
50,465,2/14/10,1,0
50,466,2/21/10,3,0
50,467,2/28/10,1,0
50,468,3/7/10,1,0
50,469,3/14/10,1,2
50,470,3/21/10,3,0
50,471,3/28/10,8,0
50,472,4/4/10,1,0
50,473,4/11/10,2,0
50,474,4/18/10,2,4
50,475,4/25/10,3,0
50,476,5/2/10,4,0
50,477,5/9/10,2,0
50,478,5/16/10,1,0
50,479,5/23/10,1,0
50,480,5/30/10,0,0
50,481,6/6/10,1,0
50,482,6/13/10,6,0
50,483,6/20/10,3,0
50,484,6/27/10,1,1
50,485,7/4/10,5,0
50,486,7/11/10,0,0
50,487,7/18/10,2,0
50,488,7/25/10,3,0
50,489,8/1/10,3,0
50,490,8/8/10,0,0
50,491,8/15/10,1,0
50,492,8/22/10,1,0
50,493,8/29/10,0,0
50,494,9/5/10,0,0
50,495,9/12/10,4,0
50,496,9/19/10,4,0
50,497,9/26/10,6,0
50,498,10/3/10,2,0
50,499,10/10/10,2,0
50,500,10/17/10,3,0
50,501,10/24/10,4,0
50,502,10/31/10,0,0
50,503,11/7/10,3,0
50,504,11/14/10,0,0
50,505,11/21/10,1,0
50,506,11/28/10,0,0
50,507,12/5/10,2,0
50,508,12/12/10,10,0
50,509,12/19/10,1,0
50,510,12/26/10,0,0
50,511,1/2/11,0,0
50,512,1/9/11,4,0
50,513,1/16/11,2,0
50,514,1/23/11,1,0
50,515,1/30/11,9,0
50,516,2/6/11,5,2
50,517,2/13/11,1,0
50,518,2/20/11,2,0
50,519,2/27/11,1,0
50,520,3/6/11,2,0
50,521,3/13/11,1,0
50,522,3/20/11,0,0
50,523,3/27/11,1,0
50,524,4/3/11,1,0
50,525,4/10/11,0,1
50,526,4/17/11,1,0
50,527,4/24/11,1,0
50,528,5/1/11,1,0
50,529,5/8/11,3,0
50,530,5/15/11,0,0
50,531,5/22/11,0,0
50,532,5/29/11,3,0
50,533,6/5/11,1,0
50,534,6/12/11,0,0
50,535,6/19/11,2,0
50,536,6/26/11,1,0
50,537,7/3/11,0,0
50,538,7/10/11,0,0
50,539,7/17/11,0,0
50,540,7/24/11,1,0
50,541,7/31/11,1,0
50,542,8/7/11,0,0
50,543,8/14/11,2,0
50,544,8/21/11,1,0
50,545,8/28/11,7,0
50,546,9/4/11,1,0
50,547,9/11/11,3,1
50,548,9/18/11,2,0
50,549,9/25/11,4,0
50,550,10/2/11,4,0
50,551,10/9/11,2,0
50,552,10/16/11,0,0
50,553,10/23/11,0,0
50,554,10/30/11,0,0
50,555,11/6/11,2,0
50,556,11/13/11,1,0
50,557,11/20/11,0,0
50,558,11/27/11,2,0
50,559,12/4/11,0,0
50,560,12/11/11,1,0
50,561,12/18/11,1,0
50,562,12/25/11,0,0
50,563,1/1/12,0,0
50,564,1/8/12,0,0
50,565,1/15/12,1,0
50,566,1/22/12,1,0
50,567,1/29/12,2,0
50,568,2/5/12,0,0
50,569,2/12/12,0,0
50,570,2/19/12,2,0
50,571,2/26/12,6,0
50,572,3/4/12,6,0
50,573,3/11/12,2,0
50,574,3/18/12,2,0
50,575,3/25/12,4,0
50,576,4/1/12,1,0
50,577,4/8/12,0,0
50,578,4/15/12,0,0
50,579,4/22/12,1,0
50,580,4/29/12,3,0
50,581,5/6/12,0,0
50,582,5/13/12,3,0
50,583,5/20/12,1,0
50,584,5/27/12,5,0
50,585,6/3/12,1,0
50,586,6/10/12,0,0
50,587,6/17/12,2,0
50,588,6/24/12,2,1
50,589,7/1/12,0,0
50,590,7/8/12,0,0
50,591,7/15/12,0,0
50,592,7/22/12,1,3
50,593,7/29/12,5,0
50,594,8/5/12,1,0
50,595,8/12/12,1,0
50,596,8/19/12,0,2
50,597,8/26/12,1,0
50,598,9/2/12,5,0
50,599,9/9/12,0,0
50,600,9/16/12,0,0
50,601,9/23/12,2,0
50,602,9/30/12,0,1
50,603,10/7/12,0,0
50,604,10/14/12,2,0
50,605,10/21/12,0,0
50,606,10/28/12,0,0
50,607,11/4/12,0,0
50,608,11/11/12,3,0
